date,total_value
2020-03-23,340438.8
2020-03-24,366799.2
2020-03-25,364083.28
2020-03-26,383254.48
2020-03-27,370074.28
2020-03-30,383534.06
2020-03-31,380258.98
2020-04-01,364103.25
2020-04-02,371492.14999999997
2020-04-03,366220.07
2020-04-06,392400.74
2020-04-07,392240.98
2020-04-08,400568.47
2020-04-09,401147.60000000003
2020-04-13,405481.08999999997
2020-04-14,423114.60000000003
2020-04-15,418261.89
2020-04-16,425890.43
2020-04-17,429964.31
2020-04-20,424871.96
2020-04-21,409195.50999999995
2020-04-22,421337.27
2020-04-23,420438.62
2020-04-24,427068.66
2020-04-27,430503.5
2020-04-28,422395.68
2020-04-29,437373.18
2020-04-30,437193.45
2020-05-01,424871.96
2020-05-04,429824.52
2020-05-05,434697.2
2020-05-06,437373.18
2020-05-07,443004.72
2020-05-08,449075.60000000003
2020-05-11,453089.57
2020-05-12,443603.82
2020-05-13,438052.16
2020-05-14,443024.69
2020-05-15,445900.37
2020-05-18,454207.89
2020-05-19,453069.60000000003
2020-05-20,462116.00999999995
2020-05-21,457083.57
2020-05-22,458661.2
2020-05-26,457423.06
2020-05-27,459919.31
2020-05-28,459320.21
2020-05-29,466050.10000000003
2020-06-01,467448.0
2020-06-02,470583.29
2020-06-03,472700.11
2020-06-04,469385.08999999997
2020-06-05,478691.11
2020-06-08,482405.53
2020-06-09,485900.28
2020-06-10,491731.52
2020-06-11,467368.12
2020-06-12,471082.54
2020-06-15,476813.93
2020-06-16,485001.63
2020-06-17,486539.32
2020-06-18,487857.33999999997
2020-06-19,487777.46
2020-06-22,492769.96
2020-06-23,496963.66
2020-06-24,486719.05
2020-06-25,491352.08999999997
2020-06-26,479749.52
2020-06-29,484981.66
2020-06-30,494487.38
2020-07-01,500258.71
2020-07-02,503653.61
2020-07-06,516035.00999999995
2020-07-07,512480.35000000003
2020-07-08,519230.21
2020-07-09,523603.64
2020-07-10,527178.27
2020-07-13,516334.56000000006
2020-07-14,519989.07
2020-07-15,521047.4799999999
2020-07-16,517492.82
2020-07-17,518091.92000000004
2020-07-20,532789.8399999999
2020-07-21,527238.1799999999
2020-07-22,529095.3899999999
2020-07-23,515276.14999999997
2020-07-24,510383.5
2020-07-27,519489.82
2020-07-28,512879.75
2020-07-29,518790.86999999994
2020-07-30,521506.79
2020-07-31,530812.81
2020-08-03,537982.04
2020-08-04,539979.04
2020-08-05,541317.03
2020-08-06,548486.26
2020-08-07,542155.77
2020-08-10,539839.25
2020-08-11,529614.6100000001
2020-08-12,542934.6000000001
2020-08-13,544172.74
2020-08-14,543533.7
2020-08-17,549844.22
2020-08-18,555136.27
2020-08-19,551401.8800000001
2020-08-20,559050.3899999999
2020-08-21,562924.5700000001
2020-08-24,566439.29
2020-08-25,570892.6000000001
2020-08-26,583074.3
2020-08-27,581257.03
2020-08-28,584212.5899999999
2020-08-31,588905.54
2020-09-01,598970.4199999999
2020-09-02,604641.8999999999
2020-09-03,573987.95
2020-09-04,566339.44
2020-09-08,539120.3300000001
2020-09-09,554956.54
2020-09-10,543893.1599999999
2020-09-11,540118.8300000001
2020-09-14,549524.7
2020-09-15,557313.0
2020-09-16,548426.3500000001
2020-09-17,539859.22
2020-09-18,532969.5700000001
2020-09-21,534247.6499999999
2020-09-22,544172.74
2020-09-23,527557.7
2020-09-24,530014.01
2020-09-25,542335.5
2020-09-28,553598.5800000001
2020-09-29,551102.3300000001
2020-09-30,554876.6599999999
2020-10-01,563683.4299999999
2020-10-02,547827.25
2020-10-05,559509.7
2020-10-06,549524.7
2020-10-07,559030.4199999999
2020-10-08,562005.95
2020-10-09,570593.05
2020-10-12,588206.5899999999
2020-10-13,588186.6199999999
2020-10-14,583274.0
2020-10-15,579359.8800000001
2020-10-16,576184.6499999999
2020-10-19,566778.78
2020-10-20,567996.95
2020-10-21,567557.6100000001
2020-10-22,567537.6399999999
2020-10-23,568655.96
2020-10-26,560128.77
2020-10-27,564502.2
2020-10-28,542495.26
2020-10-29,551981.01
2020-10-30,537982.04
2020-11-02,539180.24
2020-11-03,548506.23
2020-11-04,572989.45
2020-11-05,587927.01
2020-11-06,588366.3500000001
2020-11-09,576344.4099999999
2020-11-10,566019.9199999999
2020-11-11,578680.8999999999
2020-11-12,575964.98
2020-11-13,581017.3899999999
2020-11-16,585550.5800000001
2020-11-17,583693.3699999999
2020-11-18,579379.8500000001
2020-11-19,583913.04
2020-11-20,579919.04
2020-11-23,579939.01
2020-11-24,588086.77
2020-11-25,591701.3399999999
2020-11-27,597153.1499999999
2020-11-30,598371.3200000001
2020-12-01,606039.8
2020-12-02,606818.6300000001
2020-12-03,607677.3399999999
2020-12-04,610153.6199999999
2020-12-07,613608.4299999999
2020-12-08,615685.31
2020-12-09,601746.25
2020-12-10,604162.6199999999
2020-12-11,602824.6300000001
2020-12-14,607198.06
2020-12-15,613688.31
2020-12-16,617063.24
2020-12-17,621097.1799999999
2020-12-18,619220.0
2020-12-21,616943.4199999999
2020-12-22,618620.8999999999
2020-12-23,615505.5800000001
2020-12-24,618221.5
2020-12-28,624452.1399999999
2020-12-29,625011.3
2020-12-30,625031.27
2020-12-31,626568.96
2021-01-04,617722.25
2021-01-05,622814.6000000001
2021-01-06,614187.56
2021-01-07,629045.24
2021-01-08,637133.0899999999
2021-01-11,627926.9199999999
2021-01-12,626928.4199999999
2021-01-13,631162.06
2021-01-14,627787.1300000001
2021-01-15,622814.6000000001
2021-01-19,631900.95
2021-01-20,646598.8699999999
2021-01-21,651771.1000000001
2021-01-22,649893.9199999999
2021-01-25,655265.8500000001
2021-01-26,656224.4099999999
2021-01-27,637931.8899999999
2021-01-28,641706.22
2021-01-29,628206.5
2021-02-01,643902.9199999999
2021-02-02,654407.1399999999
2021-02-03,651811.04
2021-02-04,659519.46
2021-02-05,661756.1000000001
2021-02-08,666189.44
2021-02-09,666049.6499999999
2021-02-10,664531.9299999999
2021-02-11,668186.44
2021-02-12,671920.8300000001
2021-02-16,670103.56
2021-02-17,666888.3899999999
2021-02-18,663972.77
2021-02-19,661077.1199999999
2021-02-22,643942.8600000001
2021-02-23,642025.74
2021-02-24,647317.79
2021-02-25,624751.69
2021-02-26,627367.76
2021-03-01,646239.4099999999
2021-03-02,635874.98
2021-03-03,617422.7
2021-03-04,607317.8800000001
2021-03-05,616464.1399999999
2021-03-08,599010.3600000001
2021-03-09,622634.8699999999
2021-03-10,620857.54
2021-03-11,635156.06
2021-03-12,630003.8
2021-03-15,636733.69
2021-03-16,640228.44
2021-03-17,642864.48
2021-03-18,623174.06
2021-03-19,625370.76
2021-03-22,636294.3500000001
2021-03-23,633518.52
2021-03-24,622834.5700000001
2021-03-25,621756.19
2021-03-26,631082.1799999999
2021-03-29,630902.45
2021-03-30,627727.22
2021-03-31,637332.79
2021-04-01,648196.47
2021-04-05,661137.03
2021-04-06,660677.72
2021-04-07,662275.3200000001
2021-04-08,669184.94
2021-04-09,673238.8500000001
2021-04-12,672360.1699999999
2021-04-13,680208.3800000001
2021-04-14,672040.6499999999
2021-04-15,682225.3500000001
2021-04-16,683024.1499999999
2021-04-19,676773.54
2021-04-20,671840.95
2021-04-21,677592.31
2021-04-22,669424.5800000001
2021-04-23,677851.9199999999
2021-04-26,682265.29
2021-04-27,679309.73
2021-04-28,677013.1799999999
2021-04-29,679449.52
2021-04-30,674996.21
2021-05-03,671401.6100000001
2021-05-04,659319.76
2021-05-05,657103.0899999999
2021-05-06,662055.6499999999
2021-05-07,667427.5800000001
2021-05-10,650572.8999999999
2021-05-11,649674.25
2021-05-12,632859.51
2021-05-13,637752.1599999999
2021-05-14,651831.01
2021-05-17,647876.95
2021-05-18,643503.52
2021-05-19,644242.4099999999
2021-05-20,656703.69
2021-05-21,653069.1499999999
2021-05-24,664052.6499999999
2021-05-25,664971.27
2021-05-26,667287.79
2021-05-27,664791.54
2021-05-28,666888.3899999999
2021-06-01,664671.72
2021-06-02,665969.77
2021-06-03,659040.1799999999
2021-06-04,670223.3800000001
2021-06-07,672220.3800000001
2021-06-08,672539.8999999999
2021-06-09,672699.6599999999
2021-06-10,679709.1300000001
2021-06-11,681486.46
2021-06-14,688016.6499999999
2021-06-15,683523.3999999999
2021-06-16,681027.1499999999
2021-06-17,689674.1599999999
2021-06-18,684262.29
2021-06-21,687717.1000000001
2021-06-22,694127.47
2021-06-23,694466.96
2021-06-24,698760.51
2021-06-25,697901.8
2021-06-28,706389.05
2021-06-29,708945.21
2021-06-30,707826.8899999999
2021-07-01,708106.47
2021-07-02,716234.26
2021-07-06,719329.6100000001
2021-07-07,720847.3300000001
2021-07-08,716493.8699999999
2021-07-09,720967.1499999999
2021-07-12,723782.9199999999
2021-07-13,723782.9199999999
2021-07-14,725080.97
2021-07-15,719988.6199999999
2021-07-16,714157.3800000001
2021-07-19,708306.1699999999
2021-07-20,716533.81
2021-07-21,722065.5
2021-07-22,726838.3300000001
2021-07-23,735325.5800000001
2021-07-26,735904.71
2021-07-27,727796.8899999999
2021-07-28,730592.69
2021-07-29,731890.74
2021-07-30,728076.47
2021-08-02,728136.3800000001
2021-08-03,732549.75
2021-08-04,733608.1599999999
2021-08-05,738261.1699999999
2021-08-06,735026.03
2021-08-09,736383.99
2021-08-10,732609.6599999999
2021-08-11,731351.55
2021-08-12,733987.5899999999
2021-08-13,736563.72
2021-08-16,736883.24
2021-08-17,730392.99
2021-08-18,723363.55
2021-08-19,726858.3
2021-08-20,734386.99
2021-08-23,745370.49
2021-08-24,747647.0700000001
2021-08-25,748505.78
2021-08-26,743752.9199999999
2021-08-27,750982.06
2021-08-30,759409.3999999999
2021-08-31,758790.3300000001
2021-09-01,760048.44
2021-09-02,759688.98
2021-09-03,762025.47
2021-09-07,763103.8500000001
2021-09-08,760447.8399999999
2021-09-09,757831.77
2021-09-10,752080.4099999999
2021-09-13,751561.19
2021-09-14,749424.3999999999
2021-09-15,754996.03
2021-09-16,755515.25
2021-09-17,746568.69
2021-09-20,730333.0800000001
2021-09-21,731231.73
2021-09-22,738061.47
2021-09-23,744871.24
2021-09-24,745570.19
2021-09-27,739619.1300000001
2021-09-28,718690.5700000001
2021-09-29,717512.3399999999
2021-09-30,714876.3
2021-10-01,719309.6399999999
2021-10-04,704212.3200000001
2021-10-05,713718.04
2021-10-06,718291.1699999999
2021-10-07,724881.27
2021-10-08,721266.7
2021-10-11,715735.01
2021-10-12,713238.76
2021-10-13,718950.1799999999
2021-10-14,732190.29
2021-10-15,736803.3600000001
2021-10-18,744212.23
2021-10-19,749843.77
2021-10-20,748865.24
2021-10-21,753438.3699999999
2021-10-22,747107.8800000001
2021-10-25,754756.3899999999
2021-10-26,757132.8200000001
2021-10-27,758890.1799999999
2021-10-28,767317.52
2021-10-29,771091.8500000001
2021-11-01,773727.8899999999
2021-11-02,776963.03
2021-11-03,785210.6399999999
2021-11-04,795275.52
2021-11-05,796034.3800000001
2021-11-08,794956.0
2021-11-09,789484.22
2021-11-10,777881.6499999999
2021-11-11,780038.4099999999
2021-11-12,788246.0800000001
2021-11-15,788066.3500000001
2021-11-16,793677.9199999999
2021-11-17,794097.29
2021-11-18,802324.9299999999
2021-11-19,806798.21
2021-11-22,797432.28
2021-11-23,793797.74
2021-11-24,796353.8999999999
2021-11-26,781256.5800000001
2021-11-29,798211.1100000001
2021-11-30,786488.72
2021-12-01,773108.8200000001
2021-12-02,778680.45
2021-12-03,765140.79
2021-12-06,771271.5800000001
2021-12-07,794496.69
2021-12-08,798051.3500000001
2021-12-09,786308.99
2021-12-10,794856.1499999999
2021-12-13,783373.3999999999
2021-12-14,775265.5800000001
2021-12-15,792939.03
2021-12-16,772549.6599999999
2021-12-17,768695.45
2021-12-20,760268.1100000001
2021-12-21,777282.55
2021-12-22,786748.3300000001
2021-12-23,792679.4199999999
2021-12-27,805779.74
2021-12-28,802045.3500000001
2021-12-29,801925.53
2021-12-30,799529.1300000001
2021-12-31,794536.6300000001
2022-01-03,802185.1399999999
2022-01-04,791780.77
2022-01-05,767457.31
2022-01-06,766918.1199999999
2022-01-07,758610.6000000001
2022-01-10,759109.8500000001
2022-01-11,770512.72
2022-01-12,773568.1300000001
2022-01-13,754217.2
2022-01-14,758910.1499999999
2022-01-18,740018.53
2022-01-19,731890.74
2022-01-20,722385.02
2022-01-21,702355.1100000001
2022-01-24,705570.28
2022-01-25,689214.8500000001
2022-01-26,688136.47
2022-01-27,681206.8800000001
2022-01-28,702574.78
2022-01-31,725041.03
2022-02-01,729973.6199999999
2022-02-02,735904.71
2022-02-03,706069.53
2022-02-04,714976.1499999999
2022-02-07,709224.79
2022-02-08,717192.8200000001
2022-02-09,732389.99
2022-02-10,715814.8899999999
2022-02-11,693109.0
2022-02-14,693967.71
2022-02-15,711221.79
2022-02-16,711042.06
2022-02-17,689893.8300000001
2022-02-18,682025.6499999999
2022-02-22,675175.94
2022-02-23,657881.9199999999
2022-02-24,679988.71
2022-02-25,690532.8699999999
2022-02-28,692589.78
2022-03-01,681985.71
2022-03-02,693428.52
2022-03-03,683523.3999999999
2022-03-04,673618.28
2022-03-07,648775.6000000001
2022-03-08,645760.1300000001
2022-03-09,669005.21
2022-03-10,661576.3699999999
2022-03-11,647856.98
2022-03-14,635415.6699999999
2022-03-15,655345.73
2022-03-16,679649.22
2022-03-17,687876.8600000001
2022-03-18,701955.71
2022-03-21,699139.94
2022-03-22,712879.3
2022-03-23,702634.69
2022-03-24,718251.23
2022-03-25,717652.1300000001
2022-03-28,728755.45
2022-03-29,741296.6100000001
2022-03-30,733108.9099999999
2022-03-31,724022.56
2022-04-01,722644.6300000001
2022-04-04,737522.28
2022-04-05,721146.8800000001
2022-04-06,705490.3999999999
2022-04-07,707167.8800000001
2022-04-08,697282.73
2022-04-11,680787.51
2022-04-12,677911.8300000001
2022-04-13,691691.1300000001
2022-04-14,675874.8899999999
2022-04-18,676394.1100000001
2022-04-19,691511.3999999999
2022-04-20,681426.55
2022-04-21,667327.73
2022-04-22,649853.98
2022-04-25,658201.44
2022-04-26,633358.76
2022-04-27,632599.8999999999
2022-04-28,655066.1499999999
2022-04-29,625590.4299999999
2022-05-02,636034.74
2022-05-03,636713.72
2022-05-04,658241.3800000001
2022-05-05,625091.1799999999
2022-05-06,617602.4299999999
2022-05-09,593438.73
2022-05-10,600647.8999999999
2022-05-11,582834.6599999999
2022-05-12,581456.73
2022-05-13,603004.3600000001
2022-05-16,596014.8600000001
2022-05-17,611451.6699999999
2022-05-18,581436.76
2022-05-19,578321.44
2022-05-20,576524.1399999999
2022-05-23,586109.74
2022-05-24,573648.46
2022-05-25,581676.3999999999
2022-05-26,597792.19
2022-05-27,617302.8800000001
2022-05-31,615665.3399999999
2022-06-01,611112.1799999999
2022-06-02,627847.04
2022-06-03,611511.5800000001
2022-06-06,613548.52
2022-06-07,618840.5700000001
2022-06-08,614387.26
2022-06-09,597931.98
2022-06-10,576843.6599999999
2022-06-13,550023.95
2022-06-14,551022.45
2022-06-15,564781.78
2022-06-16,541996.01
2022-06-17,548586.1100000001
2022-06-21,561346.94
2022-06-22,560528.1699999999
2022-06-23,568875.6300000001
2022-06-24,588366.3500000001
2022-06-27,584052.8300000001
2022-06-28,566259.56
2022-06-29,566778.78
2022-06-30,559749.3399999999
2022-07-01,563443.79
2022-07-05,573089.3
2022-07-06,576763.78
2022-07-07,589105.24
2022-07-08,589844.1300000001
2022-07-11,577243.06
2022-07-12,571651.46
2022-07-13,570473.23
2022-07-14,572510.1699999999
2022-07-15,582894.5700000001
2022-07-18,577961.98
2022-07-19,595735.28
2022-07-20,605181.0899999999
2022-07-21,613868.04
2022-07-22,603104.21
2022-07-25,599669.3699999999
2022-07-26,587887.0700000001
2022-07-27,612729.75
2022-07-28,618720.75
2022-07-29,630003.8
2022-08-01,629624.3699999999
2022-08-02,627747.19
2022-08-03,644841.51
2022-08-04,647856.98
2022-08-05,642564.9299999999
2022-08-08,640488.05
2022-08-09,633238.94
2022-08-10,650912.3899999999
2022-08-11,647217.94
2022-08-12,659819.01
2022-08-15,665151.0
2022-08-16,663593.3399999999
2022-08-17,656024.71
2022-08-18,657602.3399999999
2022-08-19,644781.6000000001
2022-08-22,627807.1000000001
2022-08-23,627287.8800000001
2022-08-24,629105.1499999999
2022-08-25,640228.44
2022-08-26,613987.8600000001
2022-08-29,607936.95
2022-08-30,601167.1199999999
2022-08-31,597672.3699999999
2022-09-01,597931.98
2022-09-02,589484.6699999999
2022-09-06,585251.03
2022-09-07,597073.27
2022-09-08,600168.6199999999
2022-09-09,613288.9099999999
2022-09-12,620577.96
2022-09-13,586549.0800000001
2022-09-14,591202.0899999999
2022-09-15,581356.8800000001
2022-09-16,577802.22
2022-09-19,581257.03
2022-09-20,576623.99
2022-09-21,566299.5
2022-09-22,559329.97
2022-09-23,550223.6499999999
2022-09-26,547947.0700000001
2022-09-27,548166.74
2022-09-28,559070.3600000001
2022-09-29,542954.5700000001
2022-09-30,533748.3999999999
2022-10-03,546269.5899999999
2022-10-04,563443.79
2022-10-05,563144.24
2022-10-06,558710.8999999999
2022-10-07,537422.8800000001
2022-10-10,532050.95
2022-10-11,524741.9299999999
2022-10-12,524562.2
2022-10-13,536863.72
2022-10-14,520727.96
2022-10-17,537922.1300000001
2022-10-18,542175.74
2022-10-19,540198.71
2022-10-20,537442.8500000001
2022-10-21,550043.9199999999
2022-10-24,556094.8300000001
2022-10-25,567597.55
2022-10-26,555056.3899999999
2022-10-27,544951.5700000001
2022-10-28,561626.52
2022-10-31,555096.3300000001
2022-11-01,549424.8500000001
2022-11-02,530593.1399999999
2022-11-03,520228.71
2022-11-04,528596.1399999999
2022-11-07,534407.4099999999
2022-11-08,538301.56
2022-11-09,525880.22
2022-11-10,564681.9299999999
2022-11-11,575086.3
2022-11-14,570053.8600000001
2022-11-15,577942.01
2022-11-16,570053.8600000001
2022-11-17,568795.75
2022-11-18,568815.72
2022-11-21,562964.51
2022-11-22,571072.3300000001
2022-11-23,576803.72
2022-11-25,573009.4199999999
2022-11-28,564602.05
2022-11-29,560328.47
2022-11-30,585870.1000000001
2022-12-01,586589.02
2022-12-02,584252.53
2022-12-05,574447.26
2022-12-06,562545.1399999999
2022-12-07,560248.5899999999
2022-12-08,566878.6300000001
2022-12-09,563264.06
2022-12-12,570333.44
2022-12-13,576464.23
2022-12-14,572190.6499999999
2022-12-15,552979.51
2022-12-16,547707.4299999999
2022-12-19,538720.9299999999
2022-12-20,538301.56
2022-12-21,546109.8300000001
2022-12-22,532749.8999999999
2022-12-23,533948.1000000001
2022-12-27,526399.44
2022-12-28,519449.88000000006
2022-12-29,532110.8600000001
2022-12-30,531791.3399999999
2023-01-03,528196.74
2023-01-04,530712.96
2023-01-05,522405.43999999994
2023-01-06,536823.78
2023-01-09,540298.56
2023-01-10,544871.69
2023-01-11,554297.53
2023-01-12,557293.03
2023-01-13,561127.27
2023-01-17,562265.56
2023-01-18,554956.54
2023-01-19,549504.73
2023-01-20,564542.1399999999
2023-01-23,577083.3
2023-01-24,575905.0700000001
2023-01-25,574626.99
2023-01-26,585830.1599999999
2023-01-27,591661.3999999999
2023-01-30,579699.3699999999
2023-01-31,588386.3200000001
2023-02-01,600967.4199999999
2023-02-02,622535.02
2023-02-03,611471.6399999999
2023-02-06,606299.4099999999
2023-02-07,618860.54
2023-02-08,607857.0700000001
2023-02-09,602485.1399999999
2023-02-10,598531.0800000001
2023-02-13,608116.6799999999
2023-02-14,612609.9299999999
2023-02-15,617302.8800000001
2023-02-16,605720.28
2023-02-17,601446.7
2023-02-21,587208.0899999999
2023-02-22,587647.4299999999
2023-02-23,592779.72
2023-02-24,582854.6300000001
2023-02-27,587028.3600000001
2023-02-28,586269.5
2023-03-01,581556.5800000001
2023-03-02,586369.3500000001
2023-03-03,598491.1399999999
2023-03-06,599170.1199999999
2023-03-07,591821.1599999999
2023-03-08,594776.72
2023-03-09,584472.2
2023-03-10,576264.53
2023-03-13,580538.1100000001
2023-03-14,593878.0700000001
2023-03-15,596993.3899999999
2023-03-16,612729.75
2023-03-17,609834.1000000001
2023-03-20,611052.27
2023-03-21,619779.1599999999
2023-03-22,611351.8200000001
2023-03-23,618600.9299999999
2023-03-24,620877.51
2023-03-27,616623.8999999999
2023-03-28,613348.8200000001
2023-03-29,624532.02
2023-03-30,630443.1399999999
2023-03-31,640927.3899999999
2023-04-03,639369.73
2023-04-04,637212.97
2023-04-05,630922.4199999999
2023-04-06,635176.03
2023-04-10,634816.5700000001
2023-04-11,630742.69
2023-04-12,625171.06
2023-04-13,637412.6699999999
2023-04-14,636214.47
2023-04-17,636753.6599999999
2023-04-18,636793.6000000001
2023-04-19,636494.05
2023-04-20,631641.3399999999
2023-04-21,632300.3500000001
2023-04-24,630982.3300000001
2023-04-25,619080.21
2023-04-26,622834.5700000001
2023-04-27,639769.1300000001
2023-04-28,644182.5
2023-05-01,643443.6100000001
2023-05-02,637832.04
2023-05-03,633658.31
2023-05-04,631421.6699999999
2023-05-05,644841.51
2023-05-08,646439.1100000001
2023-05-09,642345.26
2023-05-10,649334.76
2023-05-11,651451.5800000001
2023-05-12,649115.0899999999
2023-05-15,652629.81
2023-05-16,653368.7
2023-05-17,661276.8200000001
2023-05-18,673558.3699999999
2023-05-19,672040.6499999999
2023-05-22,674297.26
2023-05-23,665750.1000000001
2023-05-24,662335.23
2023-05-25,678451.02
2023-05-26,695784.98
2023-05-30,698940.24
2023-05-31,694966.21
2023-06-01,702994.1499999999
2023-06-02,708266.23
2023-06-05,708765.48
2023-06-06,708645.6599999999
2023-06-07,696623.72
2023-06-08,705270.73
2023-06-09,707966.6799999999
2023-06-12,719928.71
2023-06-13,725460.3999999999
2023-06-14,730732.48
2023-06-15,739439.3999999999
2023-06-16,734786.3899999999
2023-06-20,732729.48
2023-06-21,722744.48
2023-06-22,731271.6699999999
2023-06-23,724022.56
2023-06-26,714317.1399999999
2023-06-27,726598.69
2023-06-28,728016.56
2023-06-29,726558.75
2023-06-30,737761.9199999999
2023-07-03,739499.31
2023-07-05,739479.3399999999
2023-07-06,733847.8
2023-07-07,731411.46
2023-07-10,731651.1000000001
2023-07-11,735265.6699999999
2023-07-12,744551.72
2023-07-13,757192.73
2023-07-14,757032.97
2023-07-17,764102.3500000001
2023-07-18,770352.96
2023-07-19,770173.23
2023-07-20,752419.8999999999
2023-07-21,750163.29
2023-07-24,751361.49
2023-07-25,756453.8399999999
2023-07-26,753937.6199999999
2023-07-27,752140.3200000001
2023-07-28,765839.74
2023-07-31,766239.1399999999
2023-08-01,764461.81
2023-08-02,747687.01
2023-08-03,746488.81
2023-08-04,742994.06
2023-08-07,749284.6100000001
2023-08-08,742914.1799999999
2023-08-09,734746.45
2023-08-10,736104.4099999999
2023-08-11,731411.46
2023-08-14,739619.1300000001
2023-08-15,731770.9199999999
2023-08-16,724022.56
2023-08-17,716114.44
2023-08-18,715215.79
2023-08-21,726738.48
2023-08-22,725700.04
2023-08-23,737142.8500000001
2023-08-24,721386.52
2023-08-25,726978.1199999999
2023-08-28,732449.8999999999
2023-08-29,748445.8699999999
2023-08-30,752619.6000000001
2023-08-31,754876.21
2023-09-01,754077.4099999999
2023-09-05,755035.97
2023-09-06,748385.96
2023-09-07,743034.0
2023-09-08,744072.44
2023-09-11,752839.27
2023-09-12,744491.81
2023-09-13,747327.55
2023-09-14,753438.3699999999
2023-09-15,740537.75
2023-09-18,740238.2
2023-09-19,738660.5700000001
2023-09-20,728016.56
2023-09-21,714676.6000000001
2023-09-22,714776.45
2023-09-25,718171.3500000001
2023-09-26,707387.55
2023-09-27,709045.06
2023-09-28,714976.1499999999
2023-09-29,715495.3699999999
2023-10-02,721466.3999999999
2023-10-03,708805.4199999999
2023-10-04,718450.9299999999
2023-10-05,716334.1100000001
2023-10-06,728336.0800000001
2023-10-09,732050.5
2023-10-10,736104.4099999999
2023-10-11,741356.52
2023-10-12,738780.3899999999
2023-10-13,729494.3399999999
2023-10-16,737741.95
2023-10-17,735325.5800000001
2023-10-18,725680.0700000001
2023-10-19,718890.27
2023-10-20,708166.3800000001
2023-10-23,710303.1699999999
2023-10-24,717212.79
2023-10-25,699659.1599999999
2023-10-26,686319.2
2023-10-27,689614.25
2023-10-30,697382.5800000001
2023-10-31,700717.5700000001
2023-11-01,712879.3
2023-11-02,725819.8600000001
2023-11-03,734347.05
2023-11-06,737342.55
2023-11-07,744312.0800000001
2023-11-08,744791.3600000001
2023-11-09,739059.97
2023-11-10,755675.01
2023-11-13,753318.55
2023-11-14,769534.19
2023-11-15,770113.3200000001
2023-11-16,770772.3300000001
2023-11-17,770952.06
2023-11-20,780337.96
2023-11-21,775804.77
2023-11-22,778980.0
2023-11-24,777881.6499999999
2023-11-27,777202.6699999999
2023-11-28,779239.6100000001
2023-11-29,778480.75
2023-11-30,776523.69
2023-12-01,778740.3600000001
2023-12-04,771511.22
2023-12-05,773448.31
2023-12-06,768975.03
2023-12-07,779718.8899999999
2023-12-08,783193.6699999999
2023-12-11,789883.6199999999
2023-12-12,796174.1699999999
2023-12-13,806298.96
2023-12-14,805600.01
2023-12-15,809494.1599999999
2023-12-18,812968.94
2023-12-19,817122.7
2023-12-20,804980.94
2023-12-21,814346.8699999999
2023-12-22,815565.04
2023-12-26,820557.54
2023-12-27,821795.6799999999
2023-12-28,821396.28
2023-12-29,817841.6199999999
2024-01-02,804002.4099999999
2024-01-03,795495.19
2024-01-04,791401.3399999999
2024-01-05,792339.9299999999
2024-01-08,808715.3300000001
2024-01-09,810312.9299999999
2024-01-10,815804.6799999999
2024-01-11,817502.1300000001
2024-01-12,817921.5
2024-01-16,817841.6199999999
2024-01-17,813228.55
2024-01-18,824771.21
2024-01-19,841126.6399999999
2024-01-22,842224.99
2024-01-23,845719.74
2024-01-24,850412.69
2024-01-25,851451.1300000001
2024-01-26,846378.75
2024-01-29,855045.73
2024-01-30,849354.28
2024-01-31,832719.27
2024-02-01,842524.54
2024-02-02,856763.1499999999
2024-02-05,855644.8300000001
2024-02-06,853927.4099999999
2024-02-07,862714.21
2024-02-08,864311.81
2024-02-09,872819.03
2024-02-12,869404.1599999999
2024-02-13,855844.53
2024-02-14,865170.52
2024-02-15,867746.6499999999
2024-02-16,859878.47
2024-02-20,853388.22
2024-02-21,849973.3500000001
2024-02-22,874855.97
2024-02-23,872279.8399999999
2024-02-26,871820.53
2024-02-27,873917.3800000001
2024-02-28,869264.3699999999
2024-02-29,876713.1799999999
2024-03-01,889913.3500000001
2024-03-04,886738.1199999999
2024-03-05,870822.03
2024-03-06,876293.81
2024-03-07,889593.8300000001
2024-03-08,876753.1199999999
2024-03-11,873498.01
2024-03-12,886019.2
2024-03-13,879209.4299999999
2024-03-14,876992.76
2024-03-15,866568.4199999999
2024-03-18,873677.74
2024-03-19,875854.47
2024-03-20,886238.8699999999
2024-03-21,890432.5700000001
2024-03-22,891451.04
2024-03-25,888215.8999999999
2024-03-26,885340.22
2024-03-27,888355.69
2024-03-28,886718.1499999999
2024-04-01,888595.3300000001
2024-04-02,880926.8500000001
2024-04-03,882903.8800000001
2024-04-04,869404.1599999999
2024-04-05,879648.77
2024-04-08,879908.3800000001
2024-04-09,883163.49
2024-04-10,875455.0700000001
2024-04-11,889434.0700000001
2024-04-12,875255.3699999999
2024-04-15,860857.0
2024-04-16,860936.8800000001
2024-04-17,850432.6599999999
2024-04-18,845579.95
2024-04-19,828086.23
2024-04-22,836413.72
2024-04-23,848894.97
2024-04-24,851770.6499999999
2024-04-25,847656.8300000001
2024-04-26,860737.1799999999
2024-04-29,864231.9299999999
2024-04-30,847936.4099999999
2024-05-01,841805.6199999999
2024-05-02,852549.48
2024-05-03,869683.74
2024-05-06,879209.4299999999
2024-05-07,879349.22
2024-05-08,878830.0
2024-05-09,880747.1199999999
2024-05-10,882824.0
2024-05-13,884860.94
